url,MU_dots,MU_hypens,MU_at,MU_and,MU_percentage,MU_slash,MU_star,MU_comma,MU_semicolon,MU_dollar,MU_colon,MU_question,MU_space,MU_underscore,MU_equal,MU_hash,length,having_ip,redirection,https_domain,pish_word,has_tinyURL,length_longest_word,type
superpages.com,1,2,0,0,68,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,39,0
ideas.repec.org,5,0,0,0,0,8,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,17,0
flickr.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,0
national.citysearch.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,0
yourlust.com,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,61,1
nytimes.com,3,3,0,3,0,9,0,0,0,0,1,1,0,1,4,0,0,0,0,1,0,0,13,1
legendsofhockey.net,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,39,1
homegain.com,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0
noticias.uol.com.br,2,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,76,0
theglobeandmail.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35,0
bw.edu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0
fadsplymouth.com,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
locatetv.com,3,0,0,0,0,5,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,20,0
imdb.com,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,10,1
scotborders-folk.org.uk,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,1
visa.ca,3,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,52,0
en.wikipedia.org,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46,1
kienthuc.net.vn,6,1,0,1,0,14,0,0,0,0,3,2,0,0,2,0,1,0,0,1,0,0,58,0
pikabu.ru,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,220,0
absoluteastronomy.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
thaiairways.com,1,14,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,1
famouspeople.com,4,1,0,0,0,8,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,20,0
triclopsband.com,1,3,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,1
mp3raid.com,2,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13,1
amtrakcalifornia.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
4martinique.com,3,0,0,3,0,3,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,17,1
extratorrent.cc,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,107,1
dwaynemeisner.com,2,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,1
linkedin.com,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,14,1
flyershistory.com,2,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1
topix.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27,0
trssllc.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1
allgame.com,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,1
renerichardcollections.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
securityfirstinternationalholdings.com,3,0,0,6,0,4,0,0,0,0,1,1,0,2,7,0,0,0,0,1,0,0,40,0
factbites.com,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,15,1
car-stuff.com,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,1
usa-people-search.com,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0
en.wordpress.com,4,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0
pinoyexchange.com,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,1
classicflix.com,10,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,63,1
vodacom.co.za,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
uwsuper.edu,3,0,0,0,0,6,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,17,0
suite.tekora.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
medicine.mcgill.ca,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28,0
gizmodo.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65,1
jbmfilms.com,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
en.wikipedia.org,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,69,0
infopig.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0
uproxx.com,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,68,0
linkedin.com,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,14,1
deafresources.info,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
web.tv,11,3,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,20,0
juggle.com,2,4,0,1,0,5,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,13,1
weather.noaa.gov,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
answers.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
uk.ask.com,2,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0
adsoftheworld.com,1,0,0,0,18,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,22,0
lifeskate.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,120,1
flixster.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
basil-poledouris.thelyricarchive.com,9,5,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,38,0
monettecn.multiply.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
collegehockeynews.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
summitconnects.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
yourlust.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,69,0
dailymotion.com,2,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,41,1
imdb.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0
wn.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0
ehow.com,5,1,0,0,0,8,0,0,0,0,1,2,0,1,2,0,1,0,0,1,0,0,55,0
prnewswire.com,1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,1
sanfranciscobay.sierraclub.org,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
myspace.com,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1
placesforafrica.com,3,1,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,21,0
hmckc.maestroweb.com,5,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,1
poemhunter.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
fanpop.com,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,13,0
facecouncil.org,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
factmonster.com,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,1
mylife.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
barnesandnoble.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,0
facebook.com,3,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,23,1
jigsaw.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0
rt.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,35,0
torcache.net,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,144,1
ihavenet.com,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,62,1
ca.linkedin.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0
2merkato.com,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50,1
jdcarr.com,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0
lyrics.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50,0
croonet.com,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,34,1
soloautotuning.com,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
totalwrestlinguk.co.uk,6,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24,0
armchairgm.wikia.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,60,1
facebook.com,4,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,51,0
baseball-almanac.com,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41,1
alibris.com,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1
smartshoppingmontreal.com,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,1
elitedaily.com,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38,1
dipity.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
facebook.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34,0
legendsofhockey.net,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,39,0
kalamu.com,5,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,100,0
baltimorebeatdown.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,0
mylife.com,1,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1
linkedin.com,1,0,0,0,21,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,0
youtube.com,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,1
allposters.co.uk,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,1
montrealselectlimo.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
wiley.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1
theposselist.com,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,1
montrealgazette.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,0
katu.com,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0
torcache.net,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,114,1
hollow-art.com,2,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,24,1
theglobeandmail.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,70,0
burbed.com,1,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1
mylife.com,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
ca.linkedin.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,0
mylife.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
rottentomatoes.com,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
aceshowbiz.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
medium.com,2,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,92,1
elyrics.net,2,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,43,0
checksure.biz,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1
people.famouswhy.com,1,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1
wn.com,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1
youtube.com,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,1
armchairgm.wikia.com,2,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22,0
imartial.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
theglobeandmail.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,56,0
doom.ocremix.org,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,1
yidio.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0
mondotimes.com,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,16,1
montrealgazette.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57,0
wanderingcommuter.blogspot.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,44,0
qz.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,83,0
baseball-almanac.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
worthpoint.com,1,9,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,45,0
daylife.com,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
chnm.gmu.edu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0
mafiaslugger.blogspot.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27,0
forecaster.thehockeynews.com,6,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,30,0
amazon.com,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39,1
flightsimhangar.com,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
comtedegrasse.org,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1
section303.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55,0
zimbio.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
linkedin.com,3,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,0
scnow.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,59,1
songlyrics.com,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1
babal.net,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,433,1
zozo.jp,1,3,0,0,58,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,142,1
crisiscampmontreal.wordpress.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,1
broadcasting-history.ca,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,39,1
johndouglasmindhunter.com,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0
rachelperry.wordpress.com,2,0,0,0,36,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,42,0
iraqwarheroes.org,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1
legacy.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,0
associatedcontent.com,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,41,0
company-formations-ireland.com,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,36,1
eagletribune.com,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,1
funnybumblog.com,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,46,1
en.wikipedia.org,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1
urbanspoon.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38,0
facebook.com,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
kansas.com,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,44,1
en.wikipedia.org,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0
manta.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0
amazon.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,0
allensarchiveofearlyoldcountrymusic.blogspot.com,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,50,1
wn.com,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1
packersnews.greenbaypressgazette.com,3,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,82,0
en.wikipedia.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
kwqc.com,3,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0
christianacare.org,2,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,1
jets.nhl.com,3,0,0,1,0,6,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,28,0
gamefilmexpress.com,2,0,0,2,0,4,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,21,0
wolfslatkin.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0
tv.com,1,0,0,0,19,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,39,0
garybruce.bandcamp.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
facebook.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
movies.msn.com,2,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,1
ibnlive.in.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,0
washingtonexaminer.com,8,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,70,0
fordfocus2012.org,2,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0
salary-money.com,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1
classicrockforums.com,8,2,0,0,0,5,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,23,0
youtube.com,2,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,1
en.wikipedia.org,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34,0
last.fm,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0
evri.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0
en.wikipedia.org,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,49,1
pennyfather.com,1,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0
soccer365.com,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26,1
lindaguarino.com,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,86,1
facebook.com,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
jeopardylabs.com,1,12,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,1
wn.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0
linkedin.com,1,6,0,0,84,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,1
mixi.jp,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,64,1
facebook.com,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,14,1
yougabsports.com,2,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,38,1
filecrop.com,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,48,1
channel5.com,3,0,0,1,0,5,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,18,0
camerchants.com,2,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,1
videostravelguide.com,4,1,0,0,0,7,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,24,0
portlandmercury.com,2,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,27,1
uncyclopedia.wikia.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
en-gb.facebook.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
distractify.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,1
news.am,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0
buckeyecablesystem.com,2,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,24,1
omaopioridge.com,17,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,18,1
kakaku.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,0
forbes.com,1,11,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,81,1
athletics.scout.com,10,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,21,0
portland.daveknows.org,2,5,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,24,1
beyondrobson.com,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,59,1
5tothrive.net,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,69,1
en.wikipedia.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0
ussoccer.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,107,0
washingtondc.bcg.com,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22,0
spokeo.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
maxalbums.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,0
interpark.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,156,0
temple.edu,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0
kotaku.com,2,1,0,0,0,7,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,40,0
multilingualbooks.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,23,1
amazon.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0
bloggn.grainews.ca,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,30,1
amazon.com,1,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,37,1
areawidenews.com,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
uk.ask.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
mylust.com,2,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,61,0
cartoonnetwork.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
twinkacademy.com,3,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0
freepages.genealogy.rootsweb.ancestry.com,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,43,1
mortonsauto.com,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
thecanadianencyclopedia.com,2,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57,1
eveningtribune.com,1,0,0,0,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,108,0
encycl.opentopia.com,6,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22,0
semissourian.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
capitals.nhl.com,5,4,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,27,0
manta.com,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,1
richnye.com,2,4,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,1
